loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
9100,6.983,46300,0.35205183585313200,3,0,16300,0
11500,8.028000000000000,56100,0.465240642,5,1,26100,0
11200,7.897,54900,0.453551913,5,1,24900,0
8700,6.808,44700,0.3288590604026850,3,0,14700,0
8800,6.864,45200,0.33628318584070800,3,0,15200,0
10000,7.389000000000000,50100,0.4011976047904190,4,1,20100,0
11500,8.033,56200,0.4661921708185050,5,1,26200,0
9400,7.11,47500,0.3684210526315790,3,0,17500,0
7300,6.2410000000000000,39300,0.2366412213740460,2,0,9300,0
8900,6.892,45400,0.3392070484581500,3,0,15400,0
10600,7.64,52500,0.42857142857142900,5,1,22500,0
10300,7.501,51200,0.4140625,4,1,21200,0
9200,7.053,47000,0.3617021276595750,3,0,17000,0
8800,6.853,45100,0.3348115299334810,3,0,15100,0
10100,7.405,50300,0.40357852882703800,4,1,20300,0
11300,7.923000000000000,55200,0.4565217391304350,5,1,25200,0
6900,6.0760000000000000,37800,0.20634920634920600,1,0,7800,0
8300,6.66,43300,0.3071593533487300,2,0,13300,0
8300,6.64,43100,0.3039443155452440,2,0,13100,0
10000,7.375,50000,0.4,4,0,20000,0
7500,6.305,39900,0.2481203007518800,2,0,9900,0
8100,6.551,42200,0.2890995260663510,2,0,12200,0
9100,6.985,46300,0.35205183585313200,3,0,16300,0
8000,6.51,41900,0.2840095465393800,2,0,11900,0
9000,6.938,45900,0.3464052287581700,3,0,15900,0
10300,7.496,51100,0.4129158512720160,4,1,21100,0
11200,7.877000000000000,54700,0.4515539305301650,5,1,24700,0
9800,7.293000000000000,49200,0.3902439024390240,4,0,19200,0
9800,7.2860000000000000,49200,0.3902439024390240,4,0,19200,0
7500,6.311,40000,0.25,2,0,10000,0
9700,7.254,48900,0.38650306748466300,4,0,18900,0
10400,7.531000000000000,51500,0.4174757281553400,4,1,21500,0
9800,7.287000000000000,49200,0.3902439024390240,4,0,19200,0
9400,7.1340000000000000,47700,0.3710691823899370,3,0,17700,0
10300,7.502000000000000,51200,0.4140625,4,1,21200,0
8900,6.923000000000000,45700,0.3435448577680530,3,0,15700,0
8400,6.694,43600,0.3119266055045870,3,0,13600,0
9100,6.982,46300,0.35205183585313200,3,0,16300,0
10100,7.4,50200,0.4023904382470120,4,1,20200,0
8900,6.916,45700,0.3435448577680530,3,0,15700,0
9400,7.123000000000000,47600,0.3697478991596640,3,0,17600,0
8800,6.8840000000000000,45400,0.3392070484581500,3,0,15400,0
9200,7.056,47000,0.3617021276595750,3,0,17000,0
9100,6.983,46300,0.35205183585313200,3,0,16300,0
9800,7.308,49400,0.3927125506072870,4,0,19400,0
9400,7.135,47700,0.3710691823899370,3,0,17700,0
10400,7.559,51700,0.4197292069632500,4,1,21700,0
7900,6.4640000000000000,41400,0.2753623188405800,2,0,11400,0
8000,6.507000000000000,41800,0.2822966507177030,2,0,11800,0
10800,7.729,53300,0.4371482176360230,5,1,23300,0
9800,7.276,49100,0.3890020366598780,4,0,19100,0
8500,6.751,44100,0.3197278911564630,3,0,14100,0
11600,8.073,56600,0.4699646643109540,5,1,26600,0
9800,7.31,49400,0.3927125506072870,4,0,19400,0
10000,7.377000000000000,50000,0.4,4,1,20000,0
10500,7.569,51800,0.4208494208494210,4,1,21800,0
9900,7.348,49700,0.3963782696177060,4,0,19700,0
8300,6.663000000000000,43300,0.3071593533487300,2,0,13300,0
10400,7.5520000000000000,51700,0.4197292069632500,4,1,21700,0
10300,7.5120000000000000,51300,0.4152046783625730,4,1,21300,0
10800,7.732,53400,0.4382022471910110,5,1,23400,0
9600,7.204,48400,0.3801652892561980,4,0,18400,0
8600,6.796,44600,0.3273542600896860,3,0,14600,0
7500,6.296,39800,0.2462311557788950,2,0,9800,0
11200,7.888,54800,0.4525547445255470,5,1,24800,0
6800,6.007000000000000,37100,0.19137466307277600,1,0,7100,0
11200,7.891,54900,0.453551913,5,1,24900,0
11500,8.005,55900,0.4633273703041150,5,1,25900,0
7700,6.409,40900,0.2665036674816630,2,0,10900,0
10400,7.5330000000000000,51500,0.4174757281553400,4,1,21500,0
8400,6.703000000000000,43700,0.3135011441647600,3,0,13700,0
9100,6.99,46400,0.3534482758620690,3,0,16400,0
8400,6.6740000000000000,43400,0.3087557603686640,3,0,13400,0
10400,7.537000000000000,51500,0.4174757281553400,4,1,21500,0
9000,6.965,46100,0.3492407809110630,3,0,16100,0
9700,7.261,48900,0.38650306748466300,4,0,18900,0
8400,6.7140000000000000,43800,0.3150684931506850,3,0,13800,0
8000,6.528,42000,0.2857142857142860,2,0,12000,0
12000,8.227,58000,0.4827586206896550,6,1,28000,0
10300,7.49,51100,0.4129158512720160,4,1,21100,0
11800,8.122,57000,0.4736842105263160,6,1,27000,0
10700,7.673000000000000,52800,0.4318181818181820,5,1,22800,0
11700,8.085,56700,0.4708994708994710,6,1,26700,0
10900,7.75,53500,0.4392523364485980,5,1,23500,0
9600,7.194,48300,0.37888198757764000,4,0,18300,0
10700,7.659,52700,0.4307400379506640,5,1,22700,0
7500,6.306,39900,0.2481203007518800,2,0,9900,0
9200,7.055,47000,0.3617021276595750,3,0,17000,0
8000,6.526,42000,0.2857142857142860,2,0,12000,0
8700,6.831,44900,0.3318485523385300,3,0,14900,0
11200,7.872000000000000,54700,0.4515539305301650,5,1,24700,0
10600,7.609,52200,0.4252873563218390,4,1,22200,0
9400,7.136,47800,0.3723849372384940,3,0,17800,0
9400,7.102,47400,0.3670886075949370,3,0,17400,0
7400,6.25,39400,0.2385786802030460,2,0,9400,0
7800,6.419,41000,0.2682926829268290,2,0,11000,0
12600,8.48,60400,0.5033112582781460,6,1,30400,0
9500,7.178,48100,0.3762993762993760,4,0,18100,0
7900,6.498000000000000,41700,0.2805755395683450,2,0,11700,0
9000,6.958000000000000,46100,0.3492407809110630,3,0,16100,0
10300,7.501,51200,0.4140625,4,1,21200,0
11600,8.068,56500,0.4690265486725660,5,1,26500,0
8600,6.767,44300,0.3227990970654630,3,0,14300,0
10600,7.633000000000000,52400,0.4274809160305340,5,1,22400,0
10200,7.481,51000,0.4117647058823530,4,1,21000,0
9600,7.215,48500,0.38144329896907200,4,0,18500,0
10000,7.377000000000000,50000,0.4,4,1,20000,0
10100,7.437,50600,0.4071146245059290,4,1,20600,0
9600,7.194,48300,0.37888198757764000,4,0,18300,0
9200,7.03,46800,0.35897435897435900,3,0,16800,0
10000,7.389000000000000,50100,0.4011976047904190,4,1,20100,0
10100,7.401,50200,0.4023904382470120,4,1,20200,0
8000,6.531000000000000,42100,0.2874109263657960,2,0,12100,0
9500,7.182,48200,0.3775933609958510,4,0,18200,0
8500,6.744,44100,0.3197278911564630,3,0,14100,0
9000,6.96,46100,0.3492407809110630,3,0,16100,0
9400,7.104,47400,0.3670886075949370,3,0,17400,0
10000,7.375,50000,0.4,4,1,20000,0
11800,8.155,57300,0.4764397905759160,6,1,27300,0
11000,7.7990000000000000,54000,0.4444444444444440,5,1,24000,0
9400,7.141,47800,0.3723849372384940,4,0,17800,0
10300,7.494,51100,0.4129158512720160,4,1,21100,0
8000,6.522,42000,0.2857142857142860,2,0,12000,0
9600,7.211,48500,0.38144329896907200,4,0,18500,0
9200,7.016,46600,0.3562231759656650,3,0,16600,0
10900,7.747000000000000,53500,0.4392523364485980,5,1,23500,0
11000,7.796,54000,0.4444444444444440,5,1,24000,0
9800,7.3020000000000000,49300,0.3914807302231240,4,0,19300,0
9400,7.125,47700,0.3710691823899370,3,0,17700,0
9100,6.999,46500,0.3548387096774190,3,0,16500,0
10100,7.429000000000000,50500,0.405940594,4,1,20500,0
10800,7.722,53300,0.4371482176360230,5,1,23300,0
10300,7.495,51100,0.4129158512720160,4,1,21100,0
9800,7.271,49000,0.3877551020408160,4,0,19000,0
9200,7.056,47000,0.3617021276595750,3,0,17000,0
9600,7.189,48300,0.37888198757764000,4,0,18300,0
8200,6.619,42900,0.3006993006993010,2,0,12900,0
10800,7.708000000000000,53100,0.4350282485875710,5,1,23100,0
9300,7.075,47200,0.3644067796610170,3,0,17200,0
9500,7.156000000000000,47900,0.3736951983298540,4,0,17900,0
9400,7.139000000000000,47800,0.3723849372384940,4,0,17800,0
8300,6.669,43400,0.3087557603686640,3,0,13400,0
9700,7.263,48900,0.38650306748466300,4,0,18900,0
9400,7.1,47400,0.3670886075949370,3,0,17400,0
9600,7.196000000000000,48300,0.37888198757764000,4,0,18300,0
10500,7.606,52200,0.4252873563218390,4,1,22200,0
9500,7.155,47900,0.3736951983298540,4,0,17900,0
11800,8.157,57400,0.4773519163763070,6,1,27400,0
9200,7.022,46700,0.3576017130620990,3,0,16700,0
9300,7.059,47000,0.3617021276595750,3,0,17000,0
8800,6.878000000000000,45300,0.3377483443708610,3,0,15300,0
8500,6.748000000000000,44100,0.3197278911564630,3,0,14100,0
10300,7.5090000000000000,51300,0.4152046783625730,4,1,21300,0
9000,6.959,46100,0.3492407809110630,3,0,16100,0
10300,7.508000000000000,51300,0.4152046783625730,4,1,21300,0
8800,6.8630000000000000,45200,0.33628318584070800,3,0,15200,0
9900,7.321000000000000,49500,0.3939393939393940,4,0,19500,0
10000,7.392,50200,0.4023904382470120,4,1,20200,0
12000,8.232000000000000,58100,0.4836488812392430,6,1,28100,0
8300,6.6580000000000000,43200,0.3055555555555560,2,0,13200,0
8800,6.885,45400,0.3392070484581500,3,0,15400,0
10100,7.437,50600,0.4071146245059290,4,1,20600,0
12100,8.25,58200,0.4845360824742270,6,1,28200,0
8900,6.899,45500,0.3406593406593410,3,0,15500,0
8400,6.682,43500,0.3103448275862070,3,0,13500,0
9100,6.976,46200,0.35064935064935100,3,0,16200,0
10000,7.365,49900,0.3987975951903810,4,0,19900,0
9100,6.99,46400,0.3534482758620690,3,0,16400,0
10700,7.667000000000000,52700,0.4307400379506640,5,1,22700,0
9000,6.956,46100,0.3492407809110630,3,0,16100,0
10300,7.501,51200,0.4140625,4,1,21200,0
10700,7.68,52900,0.43289224952741000,5,1,22900,0
9900,7.337000000000000,49600,0.3951612903225810,4,0,19600,0
10100,7.405,50300,0.40357852882703800,4,1,20300,0
10700,7.666,52700,0.4307400379506640,5,1,22700,0
11400,7.983,55700,0.4614003590664270,5,1,25700,0
8500,6.735,44000,0.3181818181818180,3,0,14000,0
9500,7.155,47900,0.3736951983298540,4,0,17900,0
10400,7.529,51400,0.4163424124513620,4,1,21400,0
7100,6.135,38300,0.216710183,1,0,8300,0
11100,7.837000000000000,54300,0.44751381215469600,5,1,24300,0
8200,6.606,42800,0.29906542056074800,2,0,12800,0
6800,6.028,37300,0.19571045576407500,1,0,7300,0
9100,6.981,46300,0.35205183585313200,3,0,16300,0
11500,7.997000000000000,55900,0.4633273703041150,5,1,25900,0
6900,6.056,37600,0.20212765957446800,1,0,7600,0
10100,7.4240000000000000,50500,0.405940594,4,1,20500,0
10000,7.385,50100,0.4011976047904190,4,1,20100,0
10400,7.525,51400,0.4163424124513620,4,1,21400,0
10500,7.571000000000000,51800,0.4208494208494210,4,1,21800,0
8900,6.92,45700,0.3435448577680530,3,0,15700,0
10000,7.359,49800,0.3975903614457830,4,0,19800,0
7200,6.167000000000000,38600,0.22279792746114000,1,0,8600,0
8900,6.928,45800,0.34497816593886500,3,0,15800,0
8800,6.867000000000000,45200,0.33628318584070800,3,0,15200,0
8300,6.662000000000000,43300,0.3071593533487300,2,0,13300,0
8200,6.599,42700,0.297423888,2,0,12700,0
11100,7.835,54300,0.44751381215469600,5,1,24300,0
9000,6.93,45800,0.34497816593886500,3,0,15800,0
8900,6.896,45500,0.3406593406593410,3,0,15500,0
9200,7.032,46800,0.35897435897435900,3,0,16800,0
10200,7.4640000000000000,50800,0.4094488188976380,4,1,20800,0
9600,7.19,48300,0.37888198757764000,4,0,18300,0
7800,6.449,41300,0.2736077481840190,2,0,11300,0
11600,8.043,56300,0.4671403197158080,5,1,26300,0
11400,7.955,55500,0.4594594594594600,5,1,25500,0
9300,7.0920000000000000,47300,0.3657505285412260,3,0,17300,0
10600,7.649,52600,0.4296577946768060,5,1,22600,0
7800,6.439,41200,0.27184466019417500,2,0,11200,0
9600,7.185,48200,0.3775933609958510,4,0,18200,0
7400,6.281000000000000,39700,0.2443324937027710,2,0,9700,0
7600,6.3630000000000000,40500,0.25925925925925900,2,0,10500,0
10400,7.544,51600,0.4186046511627910,4,1,21600,0
11000,7.808,54100,0.4454713493530500,5,1,24100,0
7300,6.245,39400,0.2385786802030460,2,0,9400,0
6900,6.048000000000000,37500,0.2,1,0,7500,0
7700,6.3870000000000000,40700,0.2628992628992630,2,0,10700,0
9200,7.014000000000000,46600,0.3562231759656650,3,0,16600,0
7800,6.42,41000,0.2682926829268290,2,0,11000,0
9200,7.039,46800,0.35897435897435900,3,0,16800,0
11100,7.829,54300,0.44751381215469600,5,1,24300,0
9000,6.961,46100,0.3492407809110630,3,0,16100,0
7900,6.501,41800,0.2822966507177030,2,0,11800,0
9600,7.226,48600,0.382716049,4,0,18600,0
10000,7.358,49800,0.3975903614457830,4,0,19800,0
8200,6.618000000000000,42900,0.3006993006993010,2,0,12900,0
10300,7.5090000000000000,51300,0.4152046783625730,4,1,21300,0
11000,7.796,54000,0.4444444444444440,5,1,24000,0
10800,7.72,53200,0.43609022556391000,5,1,23200,0
8600,6.766,44300,0.3227990970654630,3,0,14300,0
11300,7.935,55300,0.4575045207956600,5,1,25300,0
9300,7.0890000000000000,47300,0.3657505285412260,3,0,17300,0
8800,6.854,45100,0.3348115299334810,3,0,15100,0
9300,7.06,47000,0.3617021276595750,3,0,17000,0
10300,7.486000000000000,51000,0.4117647058823530,4,1,21000,0
8300,6.66,43300,0.3071593533487300,2,0,13300,0
9900,7.336,49600,0.3951612903225810,4,0,19600,0
9000,6.949,46000,0.3478260869565220,3,0,16000,0
8100,6.58,42500,0.29411764705882400,2,0,12500,0
10400,7.563,51800,0.4208494208494210,4,1,21800,0
9400,7.13,47700,0.3710691823899370,3,0,17700,0
9000,6.961,46100,0.3492407809110630,3,0,16100,0
11000,7.8,54000,0.4444444444444440,5,1,24000,0
11500,8.028000000000000,56100,0.465240642,5,1,26100,0
10300,7.515,51300,0.4152046783625730,4,1,21300,0
9600,7.187,48200,0.3775933609958510,4,0,18200,0
11700,8.117,57000,0.4736842105263160,6,1,27000,0
8200,6.619,42900,0.3006993006993010,2,0,12900,0
9800,7.277,49100,0.3890020366598780,4,0,19100,0
10200,7.465,50800,0.4094488188976380,4,1,20800,0
10200,7.449,50700,0.40828402366863900,4,1,20700,0
9600,7.195,48300,0.37888198757764000,4,0,18300,0
8900,6.916,45700,0.3435448577680530,3,0,15700,0
11500,8.018000000000000,56100,0.465240642,5,1,26100,0
10600,7.636,52500,0.42857142857142900,5,1,22500,0
9300,7.083000000000000,47300,0.3657505285412260,3,0,17300,0
10800,7.736000000000000,53400,0.4382022471910110,5,1,23400,0
8100,6.5760000000000000,42500,0.29411764705882400,2,0,12500,0
9600,7.211,48500,0.38144329896907200,4,0,18500,0
7000,6.09,37900,0.208443272,1,0,7900,0
11200,7.901,54900,0.453551913,5,1,24900,0
8800,6.857,45100,0.3348115299334810,3,0,15100,0
8900,6.9,45500,0.3406593406593410,3,0,15500,0
11000,7.781000000000000,53800,0.4423791821561340,5,1,23800,0
12000,8.242,58200,0.4845360824742270,6,1,28200,0
12100,8.282,58500,0.4871794871794870,6,1,28500,0
10100,7.4110000000000000,50300,0.40357852882703800,4,1,20300,0
8900,6.902,45500,0.3406593406593410,3,0,15500,0
7900,6.503000000000000,41800,0.2822966507177030,2,0,11800,0
10200,7.476,51000,0.4117647058823530,4,1,21000,0
7500,6.303,39900,0.2481203007518800,2,0,9900,0
11800,8.139,57200,0.4755244755244760,6,1,27200,0
9200,7.039,46800,0.35897435897435900,3,0,16800,0
7200,6.193,38900,0.2287917737789200,1,0,8900,0
7200,6.187,38800,0.2268041237113400,1,0,8800,0
8700,6.843,45000,0.3333333333333330,3,0,15000,0
10600,7.642,52500,0.42857142857142900,5,1,22500,0
9300,7.072,47100,0.3630573248407640,3,0,17100,0
8000,6.534,42100,0.2874109263657960,2,0,12100,0
9800,7.28,49100,0.3890020366598780,4,0,19100,0
7100,6.143,38400,0.21875,1,0,8400,0
10000,7.368000000000000,49900,0.3987975951903810,4,0,19900,0
11000,7.801,54000,0.4444444444444440,5,1,24000,0
9200,7.0330000000000000,46800,0.35897435897435900,3,0,16800,0
10800,7.733,53400,0.4382022471910110,5,1,23400,0
8200,6.608,42800,0.29906542056074800,2,0,12800,0
9000,6.947,46000,0.3478260869565220,3,0,16000,0
9200,7.046,46900,0.3603411513859280,3,0,16900,0
9400,7.1370000000000000,47800,0.3723849372384940,3,0,17800,0
9500,7.151,47900,0.3736951983298540,4,0,17900,0
7200,6.194,38900,0.2287917737789200,1,0,8900,0
9600,7.212000000000000,48500,0.38144329896907200,4,0,18500,0
8300,6.644,43100,0.3039443155452440,2,0,13100,0
8400,6.711,43700,0.3135011441647600,3,0,13700,0
10400,7.564,51800,0.4208494208494210,4,1,21800,0
11000,7.812,54100,0.4454713493530500,5,1,24100,0
8400,6.699,43600,0.3119266055045870,3,0,13600,0
8300,6.652,43200,0.3055555555555560,2,0,13200,0
8200,6.597,42700,0.297423888,2,0,12700,0
10600,7.649,52600,0.4296577946768060,5,1,22600,0
9100,7.013,46600,0.3562231759656650,3,0,16600,0
11400,7.963000000000000,55500,0.4594594594594600,5,1,25500,0
9300,7.067,47100,0.3630573248407640,3,0,17100,0
8800,6.8840000000000000,45400,0.3392070484581500,3,0,15400,0
8300,6.654,43200,0.3055555555555560,2,0,13200,0
11400,7.965,55600,0.46043165467625900,5,1,25600,0
7500,6.293000000000000,39800,0.2462311557788950,2,0,9800,0
10100,7.416,50400,0.4047619047619050,4,1,20400,0
10300,7.504,51200,0.4140625,4,1,21200,0
8800,6.878000000000000,45300,0.3377483443708610,3,0,15300,0
9100,6.979,46300,0.35205183585313200,3,0,16300,0
8100,6.5730000000000000,42500,0.29411764705882400,2,0,12500,0
8900,6.901,45500,0.3406593406593410,3,0,15500,0
9200,7.04,46800,0.35897435897435900,3,0,16800,0
11100,7.85,54500,0.44954128440367000,5,1,24500,0
10000,7.382000000000000,50100,0.4011976047904190,4,1,20100,0
9000,6.933,45800,0.34497816593886500,3,0,15800,0
11000,7.805,54100,0.4454713493530500,5,1,24100,0
8800,6.875,45300,0.3377483443708610,3,0,15300,0
10300,7.508000000000000,51300,0.4152046783625730,4,1,21300,0
6500,5.885,36000,0.16666666666666700,1,0,6000,0
8500,6.756,44200,0.3212669683257920,3,0,14200,0
11100,7.843,54400,0.4485294117647060,5,1,24400,0
10200,7.44,50600,0.4071146245059290,4,1,20600,0
10100,7.426,50500,0.405940594,4,1,20500,0
10900,7.766,53700,0.441340782,5,1,23700,0
9300,7.059,47000,0.3617021276595750,3,0,17000,0
10300,7.508000000000000,51300,0.4152046783625730,4,1,21300,0
10300,7.521,51400,0.4163424124513620,4,1,21400,0
9200,7.026,46700,0.3576017130620990,3,0,16700,0
8100,6.581,42500,0.29411764705882400,2,0,12500,0
8600,6.784,44400,0.32432432432432400,3,0,14400,0
10800,7.707000000000000,53100,0.4350282485875710,5,1,23100,0
9100,6.982,46300,0.35205183585313200,3,0,16300,0
9300,7.06,47000,0.3617021276595750,3,0,17000,0
8000,6.54,42100,0.2874109263657960,2,0,12100,0
11800,8.148,57300,0.4764397905759160,6,1,27300,0
10300,7.502000000000000,51200,0.4140625,4,1,21200,0
8600,6.7590000000000000,44200,0.3212669683257920,3,0,14200,0
10200,7.46,50800,0.4094488188976380,4,1,20800,0
8600,6.784,44400,0.32432432432432400,3,0,14400,0
8700,6.817,44700,0.3288590604026850,3,0,14700,0
8500,6.755,44200,0.3212669683257920,3,0,14200,0
11000,7.7990000000000000,54000,0.4444444444444440,5,1,24000,0
10700,7.673000000000000,52800,0.4318181818181820,5,1,22800,0
10500,7.575,51900,0.4219653179190750,4,1,21900,0
9100,6.987,46300,0.35205183585313200,3,0,16300,0
8200,6.603,42700,0.297423888,2,0,12700,0
10500,7.591,52000,0.4230769230769230,4,1,22000,0
8600,6.7590000000000000,44200,0.3212669683257920,3,0,14200,0
9100,6.993000000000000,46400,0.3534482758620690,3,0,16400,0
7900,6.4640000000000000,41400,0.2753623188405800,2,0,11400,0
10500,7.602,52100,0.4241842610364680,4,1,22100,0
9700,7.234,48700,0.3839835728952770,4,0,18700,0
9900,7.338000000000000,49700,0.3963782696177060,4,0,19700,0
9200,7.031000000000000,46800,0.35897435897435900,3,0,16800,0
8500,6.734,44000,0.3181818181818180,3,0,14000,0
7400,6.251,39400,0.2385786802030460,2,0,9400,0
7800,6.449,41300,0.2736077481840190,2,0,11300,0
9400,7.108,47500,0.3684210526315790,3,0,17500,0
8800,6.847,45000,0.3333333333333330,3,0,15000,0
8200,6.626,42900,0.3006993006993010,2,0,12900,0
7200,6.1980000000000000,38900,0.2287917737789200,2,0,8900,0
9400,7.1340000000000000,47700,0.3710691823899370,3,0,17700,0
10500,7.5920000000000000,52000,0.4230769230769230,4,1,22000,0
10100,7.406000000000000,50300,0.40357852882703800,4,1,20300,0
10700,7.652,52600,0.4296577946768060,5,1,22600,0
10600,7.611000000000000,52200,0.4252873563218390,4,1,22200,0
6900,6.056,37600,0.20212765957446800,1,0,7600,0
9600,7.188,48200,0.3775933609958510,4,0,18200,0
11300,7.921,55100,0.45553539,5,1,25100,0
7300,6.248000000000000,39400,0.2385786802030460,2,0,9400,0
9500,7.18,48200,0.3775933609958510,4,0,18200,0
9000,6.962000000000000,46100,0.3492407809110630,3,0,16100,0
8700,6.838000000000000,44900,0.3318485523385300,3,0,14900,0
8500,6.721,43800,0.3150684931506850,3,0,13800,0
8700,6.8020000000000000,44600,0.3273542600896860,3,0,14600,0
9300,7.081,47200,0.3644067796610170,3,0,17200,0
10300,7.521,51400,0.4163424124513620,4,1,21400,0
11400,7.969000000000000,55600,0.46043165467625900,5,1,25600,0
11500,8.032,56200,0.4661921708185050,5,1,26200,0
10300,7.484,51000,0.4117647058823530,4,1,21000,0
9700,7.249,48800,0.38524590163934400,4,0,18800,0
10000,7.395,50200,0.4023904382470120,4,1,20200,0
9900,7.338000000000000,49700,0.3963782696177060,4,0,19700,0
8000,6.513,41900,0.2840095465393800,2,0,11900,0
9800,7.2830000000000000,49100,0.3890020366598780,4,0,19100,0
9400,7.133000000000000,47700,0.3710691823899370,3,0,17700,0
18700,11.057,84700,0.6458087367178280,12,2,54700,0
11400,7.961,55500,0.4594594594594600,5,1,25500,0
9900,7.348,49700,0.3963782696177060,4,0,19700,0
9200,7.0330000000000000,46800,0.35897435897435900,3,0,16800,0
9000,6.966,46100,0.3492407809110630,3,0,16100,0
8600,6.779,44400,0.32432432432432400,3,0,14400,0
9500,7.146,47800,0.3723849372384940,4,0,17800,0
9300,7.098,47400,0.3670886075949370,3,0,17400,0
